dest_id,title,genre,latitude,longitude
1031,Ace Heritage Nepal  Private Day Tour,art_and_architecture:religious,,
1032,Rustic Himalayan Adventure,nature:adventure:entertainment,,
1033,Shiva Treks and Expeditions,history,,
1034,Kathmandu Center Of Healing,health_and_lifestyle,,
1035,Beauty Spa Hub,health_and_lifestyle,,
1036,Nepal Mountain Lovers Treks and Expedition (P) Ltd Day Tours,adventure,,
1037,Explore Dream Nepal Tours,history,,
1038,Adventure World Club,history,,
1039,White Lotus Adventure,history:art_and_architecture:entertainment,,
1040,World Heritage Treks - Private Day Tours,history:art_and_architecture,,
1041,Nepal Adventure Point,nature:adventure,,
1042,Kingfisher Adventure & Treks,adventure,,
1043,Himalayan Adventure Intl Treks & Expedition,adventure,,
1044,Book Cab Now,,,
1045,Adventure Gaurishankar - Day Tours,nature:adventure:entertainment,,
1046,Friendship Trekking Pvt Ltd,history:art_and_architecture:entertainment,,
1047,Alpine Kailash Trek,history,,
1048,Alpine Journeys Treks & Expedition - Private Day Tours,adventure,,
1049,Himalayan Vacation Treks & Expedition Pvt Ltd,history,,
1050,Guidea Treks & Expedition - Day Tours,adventure,,
1051,Discover Altitude,history,,
1052,Nepal Holiday Treks and Tours,history:art_and_architecture,,
1053,Boss Adventure,art_and_architecture:religious,,
1054,Keep Walking Nepal Treks and Expeditions,nature:adventure,,
1055,Green Hiker Treks Chisapani Private Day Trip,adventure,,
1056,Jatra Travels,adventure,,
1057,Miteri Nepal International Trekking,art_and_architecture:religious,,
1058,Dream Himalaya Adventures Pvt Ltd,history:art_and_architecture:entertainment,,
1059,Himalayan Icefall Trekking,history,,
1060,Explore Vacation Pvt Ltd,history,,
1061,Nepal Mountain Bike Tours,adventure:entertainment,,
1062,Mega Mount Trekking & Expedition,history,,
1063,Bike Hub,adventure:entertainment,,
1064,Beside The Himalayan Treks,art_and_architecture:religious,,
1065,Buddha Treks Group,adventure:entertainment,,
1066,Nepal Female Trek - Day Tours,adventure,,
1067,Great Panorama Treks & Expedition,history,,
1068,Nepalese Trekking,nature:adventure:entertainment,,
1069,Mountain Miracle Treks and Expedition Pvt Ltd,history,,
1070,Peregrine Treks and Tours,nature:adventure,,
1071,Salvation Travel,history,,
1072,Travel With Me Nepal,adventure,,
1073,Nepal Trail Finder Treks & Expedition,history,,
1074,Adventure Tansen Trek,history,,
1075,Explore Himalayan,history,,
1076,All Trekker's Team,history,,
1077,Rainbow Adventure Treks & Tours,history,,
1078,Himalaya Walking Tours and Travels,history:art_and_architecture,,
1079,Ktenzing Adventure,nature:adventure,,
1080,Off The Beaten Path Trek,nature:adventure,,
1081,Footloose in the Himalaya Pvt Ltd,history:art_and_architecture:entertainment,,
1082,Apex Himalaya Treks & Expedition,history,,
1083,Base Camp Excursion,history,,
1084,Travel to Himalayas Pvt Ltd Nepal,,Multi-day Tours • Canyoning & Rappelling Tours,
1085,"Red Rose Travel, Tours and Treks PLtd",history:art_and_architecture:entertainment,,
1086,Travel Max Guide - TMG Adventure,history,,
1087,Yala Adventure Pvt Ltd,history,,
1088,Nepal Wonders Treks,nature:adventure,,
1089,Cultural Treks & Expedition,art_and_architecture:religious,,
1090,Khumbu Adventures,art_and_architecture:religious,,
1091,Trail Blazer Travels & Tour P Ltd,history:art_and_architecture:entertainment,,
1092,Pranamaya Yoga,health_and_lifestyle,,
1093,Namaste Treks,nature:adventure,,
1094,Everest Tour Nepal Treks & Expedition Pvt Ltd,history,,
1095,Nepalese Pashmina & Cashmere Shop,history:art_and_architecture,,
1096,Crimson Nepal Adventure,art_and_architecture:religious,,
1097,Go Trek Nepal Day Tour,history:art_and_architecture:entertainment,,
1098,Himalayan Ski Trek,history,,
1099,Nepal Mountain Company Pvt Ltd,,,
1100,Himalayan Challenge Treks,history,,
1101,Himal Tourism PvtLtd,history,,
1102,Trexmount Ventures,history,,
1103,Mountain Routes,nature:adventure,,
1104,Everest Extreme Adventure,nature,,
1105,Friday Travel Nepal,history,,
1106,Blue Lake Travels And Tours Pvt Ltd,art_and_architecture:nature:adventure,,
1107,Hidden Journeys Private Day Tours,nature,,
1108,Cheap Trip Nepal and Himalaya Adventure Group,history:art_and_architecture:entertainment,,
1109,Best Treks In Nepal -  Nepal Tour Packages : Best Treks Ghorepani Poon Hill Trek,history,,
1110,Hello Travels,nature:adventure,,
1111,Adventure Mountain Treks and Expedition (P) Ltd,history,,
1112,Neeru's Spa at Shivapuri Heights Cottage,health_and_lifestyle,,
1113,HImalayan Glow Treks & Expedition,art_and_architecture:religious,,
1114,Adventure Kora,history,,
1115,Peaches The Wax Bar,health_and_lifestyle,,
1116,Mountain Hiking and Trekking - Day Tours,art_and_architecture:religious,,
1117,San Trekking Nepal,history,,
1118,Shambhala Trekking,nature:adventure,,
1119,Duke Nepal Adventure,history:art_and_architecture:entertainment,,
1120,Plan Holidays Travel and Tours (P) Ltd,history:art_and_architecture:entertainment,,
1121,Advent Himalaya Treks,history,,
1122,Himalayan Destinations,history,,
1123,Himalayan Discovery Trek,history,,
1124,Saribung Adventure - Day Tour,art_and_architecture:religious,,
1125,International Sherpa Adventure Private Day Tours,nature,,
1126,Baber Mahal Revisited,history:art_and_architecture,,
1127,Yeti Travels - Private Day Tours,adventure:entertainment,,
1128,Green Society Adventure,history:art_and_architecture:entertainment,,
1129,Nepal Music Gallery,history:art_and_architecture,,
1130,Northcliff Treks & Expedition,history:art_and_architecture:entertainment,,
1131,Roof of the Himalayas,history,,
1132,Nature Connection Treks & Tours,history:art_and_architecture:entertainment,,
1133,East and West International Tours and Travels - Private Day Tours,nature,,
1134,Mountain Expedition Nepal (MEN) - The Expedition Expert,history,,
1135,Water By Nature - Nepal,nature:adventure:entertainment,,
1136,Himalayan Trail Finder Adventure Center,history:art_and_architecture:entertainment,,
1137,Base Camp Hike,history,,
1138,Protrek Adventure,history,,
1139,Vintage Travels & Tours,history:art_and_architecture:entertainment,,
1140,Far Out Nepal,history:art_and_architecture:entertainment,,
1141,Yoga With Chintamani,health_and_lifestyle,,
1142,Eco Holidays Asia,history,,
1143,Crusade Himalaya,history,,
1144,8000 Expeditions,history,,
1145,Fishtail Tours & Travels,nature:adventure:entertainment,,
1146,Yatri Spa,health_and_lifestyle,,
1147,Annapurna Trekking Agency,history,,
1148,Adventure Mountain Nest,history,,
1149,Best Nepal Trekking,art_and_architecture:religious,,
1150,Himalayan Vision Treks,history:art_and_architecture:entertainment,,
1151,Golden Nepal Trek & Expedition,history,,
1152,My Nepal Treks and Expedition Pvt Ltd - Private Day Tours,adventure,,
1153,Mountain Guide Trek & Expedition,nature:adventure:entertainment,,
1154,Patasi Cashmere,history:art_and_architecture,,
1155,Nature Heaven Treks and Expedition,history,,
1156,Tranquility Spa - Soaltee Crowne Plaza,adventure:health_and_lifestyle,,
1157,Adventure International Trekking,history,,
1158,Nomadic Nepal,history,,
1159,Holy Mountain Treks,history,,
1160,Himalayan connection,history:art_and_architecture:entertainment,,
1161,Om Singing Bowls & Healing hub,industries,,
1162,High Five Adventures,history,,
1163,Himalayan Yogi Adventure,adventure,,
1164,Tailored Treks and Expeditions,nature:adventure,,
1165,Apsana International Treks and Expedition Private Limited,history,,
1166,Swami Narayan Travels Pvt Ltd,history,,
1167,Himalayan Snow Treks and Expedition,history,,
1168,Travelsmith Nepal,history:art_and_architecture:entertainment,,
1169,Adventure Mountain Club,history:art_and_architecture:entertainment,,
1170,Bespoken Himalayan Treks,history,,
1171,Bikemandu,history,,
1172,Wanderlust Yoga,history,,
1173,Nepal Glory Treks,history,,
1174,Family Adventure Treks and Expedition - Private Day Tours,adventure,,
1175,Himalayan Treks,art_and_architecture:religious,,
1176,Outdoor Compass Trekking Shop,history:art_and_architecture,,
1177,Om Holidays Tour and Trek Private Limited,history,,
1178,New Barber Shop,health_and_lifestyle,,
1179,Mission Nepal Holidays - Day Tours,art_and_architecture:religious,,
1180,Holistic Health Yoga Studio,health_and_lifestyle,,
1181,Altimate Himalaya,history,,
1182,Himalayan Eco-Culture Treks & Research Expeditions,history,,
1183,Smiling Buddah Trekking & Cultural Tours,history,,
1184,Nepal Yetiraj Treks,history:art_and_architecture:entertainment,,
1185,Trail Himalaya,history,,
1186,Asian Mystery Treks - Private Day Tours,adventure,,
1187,Z Store,entertainment,,
1188,Golden Gate Holidays Travels & Treks,history:art_and_architecture:entertainment,,
1189,Happy Holiday Treks and Expedition,nature,,
1190,Mount Adventure Holidays,history,,
1191,Everest Base Camp Helicopter Tour,nature:adventure,,
1192,Wellness Organic Club - Spa,health_and_lifestyle,,
1193,Himalaya Kailash Travels & Tours,art_and_architecture:religious,,
1194,Skyline Treks and Expedition Pvt Ltd Day Tours,adventure,,
1195,Shankarapur Paragliding,adventure,,
1196,Hole in the Wall,entertainment,,
1197,Trek Leader Expeditions - Day Tours,history:art_and_architecture:entertainment,,
1198,Adventure Mountain Express,art_and_architecture:religious,,
1199,Helping Hand Handicrafts,history:art_and_architecture,,
1200,First Himalayan,history,,
1201,Emerging Nepal Trek - Kathmandu Day Tour,nature,,
1202,Great Nepal Travels - Kirtipur City Sightseeing Tour,history:art_and_architecture:entertainment,,
1203,Soulful Nepal Holidays Pvt Ltd,history:art_and_architecture:entertainment,,
1204,Tripdeal365,history,,
1205,Heavenly spa,health_and_lifestyle,,
1206,Namaste Treks And Expeditions Pvt Ltd,history,,
1207,Himalayan Circuit,history,,
1208,AY Adventure Treks & Expedition,adventure,,
1209,Nepal Inside Out Treks & Tours,history,,
1210,Nepal Glacier Treks & Expedition,history,,
1211,Everest View Treks And Expedition,history,,
1212,Grande Adventures,history,,
1213,Alpine Explore Nepal - Day Tours,nature:adventure,,
1214,Avishek Paudel,history,,
1215,Mystik Mountains Adventure and Holidays,history,,
1216,Ritual Thanka,history:art_and_architecture,,
1217,Nepal Everest Base Camp Trekking Company PvtLtd,history,,
1218,Ace Transport,,,
1219,Himaland Adventure - Nepal,history,,
1220,vnepalcom,history,,
1221,Pilgrims Travel & Tours,history,,
1222,Passages Nepal Pvt Ltd,art_and_architecture:nature:adventure,,
1223,Great Nepal Treks & Expedition Pvt Ltd,history:art_and_architecture,,
1224,GeTS Holidays Nepal,history,,
1225,Foot and Shadows Private Day Tours,nature,,
1226,Royal Mountain Trekking Nepal Pvt Ltd,history,,
1227,Nepalaya Spa,health_and_lifestyle,,
1228,Real Adventure Nepal - Private Day Tours,nature,,
1229,Well Adventure Tours and Travel,art_and_architecture:religious,,
1230,Kamana Transport Service,,,
1231,Aspiration Adventure,history,,
1232,DMT Adventure,history,,
1233,Bodhi Tours and Treks,history,,
1234,Hidden Paradise Adventure,history:art_and_architecture:entertainment,,
1235,MyTrip2Nepal,history,,
1236,Treks Himalaya,history:art_and_architecture:entertainment,,
1237,Corporate Travel Private Tours,history:art_and_architecture:entertainment,,
1238,Adventure 14 Peaks,nature:adventure,,
1239,Inland Expeditions,,,
1240,Kathmandu Holiday Tours & Travels,history:art_and_architecture:entertainment,,
1241,FlashpackerConnect,history:art_and_architecture:entertainment,,
1242,Om Sherpa treks,history,,
1243,Amrita Craft Pvt Ltd,history:art_and_architecture,,
1244,Vista Adventure Nepal,art_and_architecture:religious,,
1245,City & Guides,history:art_and_architecture:entertainment,,
1246,Asia Buddhist Tours & Treks,history:art_and_architecture:entertainment,,
1247,Miracle SPA,health_and_lifestyle,,
1248,Pinnacle Treks and Expedition,art_and_architecture:religious,,
1249,Nepal Himalayan Sherpa Adventure,history,,
1250,Amazing Authentic Treks,history:art_and_architecture:entertainment,,
1251,Lets Go Hiking Nepal Treks,history,,
1252,Mountain Challenger Trek and Expedition,art_and_architecture:religious,,
1253,Yogi-nomad,health_and_lifestyle,,
1254,Adventure Steps Nepal,history,,
1255,Royal Himalayan Safari,history,,
1256,Himalayan club Tours and Travel,history,,
1257,Club OMG,entertainment,,
1258,Sisa Holidays Tours,history:art_and_architecture:entertainment,,
1259,Medieval Tours & Travels,art_and_architecture:nature:adventure,,
1260,Private Nagarkot Hiking Day Tour,adventure,,
1261,Touch Kailash Travels & Tours,art_and_architecture:religious,,
1262,Lets Trip Nepal,history,,
1263,Galaxy World Travels,history:art_and_architecture:entertainment,,
1264,Superb Catalyst Trekking and Tour PvtLtd,history,,
1265,De Himalaya,adventure,,
1266,Community Homestay Network,history,,
1267,Alliance Treks and Expeditions,history:art_and_architecture:entertainment,,
1268,Tibetan Naro Tsalung Yoga & Mindfulness,health_and_lifestyle,,
1269,Himalayan Trails Trekking & Climbing Pvt Ltd,history:art_and_architecture:entertainment,,
1270,Summit Nepal Trekking - Day Tours,adventure:entertainment,,
1271,MyNepalonline,art_and_architecture:religious,,
1272,Everest Vacation,history:art_and_architecture:entertainment,,
1273,Altitude Himalaya,history,,
1274,Gallery Himalaya Treks & Expedition,adventure,,
1275,Zen Adventure Holidays,art_and_architecture:religious,,
1276,Hiker Himalaya Treks & Expedition Pvt Ltd,history,,
1277,Namaste Journeys,history,,
1278,Metro Everest Treks & Expedition,history,,
1279,Plan Nepal Treks & Expedition,history,,
1280,Thamel Travels and Tours,history:art_and_architecture:adventure:religious,,
1281,The Blue Space Nepal,history,,
1282,Incredible Mountains,history,,
1283,Anu Treks International - Private Day Tours,adventure,,
1284,UpHimalayas,history:art_and_architecture:entertainment,,
1285,Base Camp Everest trek,adventure,,
1286,Everest One,history,,
1287,Star World Tours & Travels P Ltd,history,,
1288,Karma Holidays,history:art_and_architecture:entertainment,,
1289,Everest Cooking Class and Meal in a Kathmandu Grill Restaurant & Wine Bar,food,,
1290,Trekking the Himalaya,history,,
1291,Red Reach Himalaya Trek,history,,
1292,Nature Knit,history:art_and_architecture,,
1293,Grade Five Adventures Nepal,history:art_and_architecture,,
1294,Ski Guides Nepal,history,,
1295,Ace Hiking,adventure:entertainment,,
1296,8 Eyes Travel,history:art_and_architecture:entertainment,,
1297,Himalayan Wanderer - Private Day Tours,history:art_and_architecture,,
1298,Masseur SPA,nature:adventure,,
1299,One Tree Stop,history:art_and_architecture,,
1300,Trip Concern Pvt ltd,history:art_and_architecture:entertainment,,
1301,AmaDablam Adventures,history,,
1302,Tenjin Eco Trek,nature:adventure,,
1303,Himalaya Caravan Adventure,entertainment,,
1304,Traveling Spoon,food,,
1305,Rum Doodle,entertainment,,
1306,Alpha and Omega Yoga Center,health_and_lifestyle,,
1307,Nepal Dream,history,,
1308,The Himalayas,history,,
1309,Tranquility Spa,health_and_lifestyle,,
1310,Shona's Alpine,history:art_and_architecture,,
1311,Himalayan Wild Treks,history,,
1312,Ganesh Himal Trekking & Tours,adventure,,
1313,Beat Trekking,adventure,,
1314,Navigate Outdoor,history,,
1315,Paradise Destination,adventure,,
1316,Nepatrek,history,,
1317,Mactrek & Expedition (P) Ltd - Helicopter Day Tours,nature:adventure,,
1318,World Highest Trek,history,,
1319,Trip To Nepal,art_and_architecture:religious,,
1320,Beyond Base Camp Treks,adventure:entertainment,,
1321,Tiger Encounter,history,,
1322,Nepal Treks Tours,history,,
1323,Trek With Ngima,history,,
1324,Rhododendron Adventure,art_and_architecture:nature:adventure,,
1325,Everest Mountain Bike - Day Tours,adventure:entertainment,,
1326,Carena Trek & Adventure,history,,
1327,Himalayan Travel Consultant,,,
1328,Diana Travels & Tours PVTLTD and Diana Trekking,history,,
1329,Bootprints,nature:adventure,,
1330,Botanical Treks & Excursion,adventure,,
1331,Swiss - Nepal Family Trekking & Expedition,history:art_and_architecture:entertainment,,
1332,Nepal Motorbike Tour,history,,
1333,Nepal Venture Treks & Expedition Pvt Ltd,nature:adventure,,
1334,Ajay Dahal,history,,
1335,New Road Travels,,,
1336,Nepal Everest Himalaya Hiking Pvt Ltd,adventure:entertainment,,
1337,Everest Flight (P) Ltd,nature:adventure,,
1338,Himalayan Companion Treks and Expedition PvtLtd,history,,
1339,Sasane Sisterhood Trekking and Travel,history:art_and_architecture:entertainment,,
1340,Adventure Blossom Treks and Expedition PvtLtd,nature:adventure,,
1341,Great Everest Trek,history,,
1342,EliteTreks,history,,
1343,"Himalayan Spa, Thamel",health_and_lifestyle,,
1344,One Life Adventure Team,history:art_and_architecture:entertainment,,
1345,Visit Himalaya Treks,history,,
1346,Goreto Treks,history,,
1347,Danphe Adventure,history,,
1348,Oriental Journeys Tours,history:art_and_architecture:entertainment,,
1349,VSN Tour & Treks Nepal,history:art_and_architecture:entertainment,,
1350,Messenger Tours and Travel,history,,
1351,Wild Yeti,entertainment,,
1352,Tribeni Trek,history,,
1353,Rafting Star,nature:adventure:entertainment,,
1354,Mercy Holidays,history:art_and_architecture:entertainment,,
1355,Himalayan Excursion Nepal,history:art_and_architecture:entertainment,,
1356,Together Nepal Travel & Tours,history:art_and_architecture:entertainment,,
1357,Explore Dolpo,history,,
1358,Tealaya,history:art_and_architecture,,
1359,Yatri Nepal Adventures,history:art_and_architecture,,
1360,Lovely Nepal Tours & Travels,nature:adventure,,
1361,Photo Travel,nature:adventure,,
1362,"Asia Vision Treks & Tours, Nepal",history,,
1363,Trek Venture Nepal PvtLtd,nature:adventure,,
1364,Himalayan Flights,history:art_and_architecture:entertainment,,
1365,Hi On Life Adventures Pvt Ltd,history,,
1366,Ganga Jamuna Adventure Treks & Expedition,history:art_and_architecture:entertainment,,
1367,Adventure Mountain Guide Team,nature:adventure,,
1368,Temples and Mountain Tours,history,,
1369,AAA Transport,,,
1370,Leisure Time Nepal Travels & Tours,history:art_and_architecture:entertainment,,
1371,Tranquility Spa - Lazimpat,health_and_lifestyle,,
1372,Himalayan River Operator Nepal - Private Day Tours,nature,,
1373,Himalayan Local Guide,adventure,,
1374,Rousing Adventure,history:art_and_architecture,,
1375,Ramdung Trek and Expedition - Private Day Tours,adventure,,
1376,Himalayan Yatri Trekking,history,,
1377,Nature House Treks & Expedition - Day Tour to Shivapuri,nature:adventure,,
1378,Himalayan Cooking School,industries,,
1379,Mount Summit Treks,history,,
1380,Sherpa Himalaya Treks & Expedition Pvt Ltd,history,,
1381,Himalayan Aster Treks,history,,
1382,Active Everest Trek & Expeditions,history,,
1383,Yuai Clinic,health_and_lifestyle,,
1384,Clear Line Travel and Tours,art_and_architecture:religious,,
1385,Manaslu Expert,nature:adventure,,
1386,Happy Feet Travel,nature:adventure:entertainment,,
1387,Cartipur,history,,
1388,ROBINSON CRUSOE HOLIDAYS,adventure,,
1389,Himalayan Glory Travels and Tours - Day Tours Kathmandu,history:art_and_architecture:entertainment,,
1390,Trekking Explore Nepal,history:art_and_architecture:entertainment,,
1391,Scenic Mountain Travels & Tours,nature:adventure,,
1392,Om Shanti Spa,history:art_and_architecture,,
1393,Legend's Khukuri Gallery,history:art_and_architecture,,
1394,Ayatana Spa,health_and_lifestyle,,
1395,Alpine Exodus,nature:adventure:entertainment,,
1396,A One Treks,history,,
1397,Holiday Tours Nepal,history,,
1398,IN -OUTDOOR Trekking,adventure:entertainment,,
1399,Windhorse Stables,adventure:entertainment,,
1400,Nepal Himalayas Trekking,history,,
1401,Nepal Authentic Treks & Expeditions,history,,
1402,Nepal Rudraksha (Himalaya Rudraksha Bhandar),history:art_and_architecture,,
1403,Touching The Void Trekking Nepal,history:art_and_architecture:entertainment,,
1404,Car Hub Nepal,,,
1405,Off Road Nepal PvtLtd,adventure,,
1406,Nepal Handloom Silk industry,history:art_and_architecture,,
1407,Himalaya Treks Nepal,nature:adventure,,
1408,Global Axis Travels,art_and_architecture:nature:adventure,,
1409,Chandika Homestay,,,
1410,Sonu Tours and Travels pvt ltd,history,,
1411,HourGlass,history:art_and_architecture,,
1412,Farouttrek,history,,
1413,Rupakot Holidays,history:art_and_architecture:entertainment,,
1414,Boundless Adventure PLtd,history,,
1415,Simrik Air,nature:adventure,,
1416,Climbing Himalaya,nature:adventure:entertainment,,
1417,Best Treks Nepal PLtd,history,,
1418,Cinema Under The Moon,art_and_architecture:entertainment,,
1419,Native Everest Treks Pvt Ltd,history,,
1420,Mission Nepal Holiday - Day Tour,art_and_architecture:nature:adventure,,
1421,Anil Manandhar,adventure,,
1422,Lead Nepal Treks Pvt  Ltd,adventure,,
1423,PersijsNET,nature:adventure:entertainment,,
1424,Trek Through Nepal,adventure,,
1425,Moonline Tours,history,,
1426,Manaslu Base Camp Trek,history,,
1427,Adventure Mila Travels & Trekking,history:art_and_architecture:entertainment,,
1428,Indreni Nepal Trekking,adventure,,
1429,Life & Journey Tour & Adventure Pvt Ltd,adventure,,
1430,Langtang Treks Nepal,history,,
1431,Gratitude Travels,adventure:entertainment,,
1432,Nepal International Treks,nature:adventure,,
1433,Pure Nepal Home Made Spices & Tea Center,entertainment:food,,
1434,Transport in Nepal,,,
1435,Yakky Tours,history,,
1436,Eco Foot Spa,history,,
1437,Helicopter Tours Nepal,adventure,,
1438,Himalayan Range International Treks & Expedition,history,,
1439,Malka Travel and Tours,history,,
1440,Apsara Treks,history,,
1441,Wild Stone Adventure,entertainment,,
1442,Rossfit Optimising Performance,history,,
1443,Glance Himalaya Tours,history:art_and_architecture:entertainment,,
1444,iexperiencelocal,history,,
1445,Solukhumbu Treks and Expedition,adventure:entertainment,,
1446,Holiday Mountain Treks & Expedition,art_and_architecture:nature:adventure,,
1447,Himganga Treks and Expedition,history,,
1448,Everest Base Camp Helicopter Tour,nature:adventure,,
1449,Simrik Real Nepal Treks & Expeditions,art_and_architecture:religious,,
1450,Tibet Tours Nepal,history:art_and_architecture:entertainment,,
1451,Wanderlust Himalaya Adventures,history,,
1452,VinyasaNepal,health_and_lifestyle,,
1453,Kathmandu Day Tours,art_and_architecture:nature:adventure,,
1454,Majestic Travel and Tours,nature:adventure:entertainment,,
1455,Precious Adventures,history:art_and_architecture:entertainment,,
1456,Escape Nepal Holidays,history,,
1457,Astha Adventure Treks & Expedition,history,,
1458,Absolute Himalaya Treks & Expedition Pvt Ltd,adventure,,
1459,Leisure Aim Travels & Tours,history:art_and_architecture:entertainment,,
1460,GoNepal,history,,
1461,Nepal viaje,adventure,,
1462,Himalayan Waves Trekking,history,,
1463,The Tour Trek Travel Nepal,adventure:entertainment,,
1464,Everest Adventures Team,nature:adventure,,
1465,Mountain Spirit Adventure,history,,
1466,Jomsom Trekking,history,,
1467,Magical Trekkers,history,,
1468,The Classic Outdoors,history,,
1469,Gold Mountain Nepal Treks & Expeditions,history,,
1470,Seven Summit Treks,history,,
1471,Tea House Trek,history,,
1472,Nepal Guide Service,history,,
1473,Nepal Trekking Trails,art_and_architecture:religious,,
1474,Nepal Alsace Treks & Expedition,history:art_and_architecture:entertainment,,
1475,Tour HQ,history:art_and_architecture:entertainment,,
1476,Sansui Treks & Expedition,nature:adventure,,
1477,Himalaya Orthodox Organic Tea Nepal,history:art_and_architecture,,
1478,Nepal Trekking in Himalayas Pvt Ltd,history,,
1479,Peregrine Treks and Expeditions,nature:adventure,,
1480,New Era Holidays Treks and Expedition,history:art_and_architecture:entertainment,,
1481,Happy Hari Trek & Expeditions,history,,
1482,Monalisa Exclusive Textiles,,,
1483,Oriental Holidays,history:art_and_architecture:entertainment,,
1484,Himalaya Hikes Pvt Ltd,adventure,,
1485,Apex Nepal Adventure Pvt Ltd Day Tours,art_and_architecture:nature:adventure,,
1486,Community Action Treks,art_and_architecture:religious,,
1487,Sealinks Holidays PvtLtd,history,,
1488,Spiritual Excursion,art_and_architecture:religious,,
1489,Ethic Himalaya Treks & Expedition,history:art_and_architecture:entertainment,,
1490,Nepal Holiday,adventure,,
1491,Lhasa Gift House,history:art_and_architecture,,
1492,Alpine Excursion Treks and Expedition,history:art_and_architecture:entertainment,,
1493,Tour in Kathmandu - Day Tours,art_and_architecture:nature:adventure,,
1494,Serenity Tours and Treks,history:art_and_architecture:entertainment,,
1495,Visit Nepal 2020,history,,
1496,Gothic Rave,entertainment,,
1497,Nepal Kumari,history:art_and_architecture,,
1498,Sunrise Export,history:art_and_architecture,,
1499,Ananda Wellness Center,health_and_lifestyle,,
1500,Chito Ramro Laundry,nature:adventure,,
1501,Trekking Top Nepal,adventure,,
1502,Bochi-Bochi Treks PvtLtd,entertainment:food,,
1503,Back Streets of Kathmandu,art_and_architecture:nature:adventure,,
1504,Gorkha Treks,history,,
1505,Malla Treks,nature:adventure,,
1506,Aventura Trek Nepal,history,,
1507,Skybuzz Travels and Tour Nepal,history,,
1508,Tours & Treks Mountain Nepal - Day Tours,history:art_and_architecture:entertainment,,
1509,Shilpee Theatre Nepal,art_and_architecture:entertainment,,
1510,Apoorva Tours & Travels,history:art_and_architecture:entertainment,,
1511,Gems Paradise,history:art_and_architecture,,
1512,MD Adventure Travel & Tours Pvt Ltd,nature:adventure:entertainment,,
1513,Snow Bank Adventure,history,,
1514,Curio Concern,history:art_and_architecture,,
1515,Offroad Nepal,adventure,,
1516,Core Adventure Kathmandu Private Day tour,nature,,
1517,Outlandish Adventure Nepal - Day Adventures,entertainment,,
1518,Sparadise Spa & Salon,health_and_lifestyle,,
1519,Adventure Outdoor Excursion,history:art_and_architecture:entertainment,,
1520,Rudraksha Nepal,history:art_and_architecture,,
1521,Everest Helicopter  Tour Nepal,history,,
1522,NATURE TREASURY TREKS & TOURS,history,,
1523,Pumori Journeys,adventure,,
1524,Visit Pashupati,history:art_and_architecture:entertainment,,
1525,Shakti Punj,health_and_lifestyle,,
1526,Vivaan Adventure Pvt Ltd,history,,
1527,Himalayanrandonner,history,,
1528,Nepal Tourism Package,history:art_and_architecture:entertainment,,
1529,Ghale Treks - Private Day Tours,history,,
1530,Travel Design,history:art_and_architecture:entertainment,,
1531,Arun Treks & Expedition,nature:adventure,,
1532,Khasyor International,history:art_and_architecture,,
1533,Travel to Himalayas,history,,
1534,Sagarmatha Tea House,history:art_and_architecture,,
1535,Aim Nepal Adeventure,adventure,,
1536,Nepal Travel Door - Day Tours,history:art_and_architecture:entertainment,,
1537,Volant Travel,history,,
1538,Rental Car In Nepal,,,
1539,Hike and Bike Nepal,history,,
1540,Reggae Bar Thamel,entertainment,,
1541,Trekkers Paradise in Nepal,history,,
1542,Last Frontiers Trekking,history,,
1543,Trekking for Nepal,history:art_and_architecture:entertainment,,
1544,Nepal Vehicle Services Pvt Ltd,,,
1545,Churen Himal Treks & Expedition,nature:adventure,,
1546,Chetana Yoga and Natural Spa Treatment,adventure:entertainment,,
1547,Lagom,history:art_and_architecture,,
1548,Gurkha Encounters,history,,
1549,Yakky Tours Private Limited,history,,
1550,Ultra Nepal Travel & Treks,adventure,,
1551,Visit View Nepal Treks and Expedition,history,,
1552,Tara Oriental,history:art_and_architecture,,
1553,stepupadventure,adventure,,
1554,Luxury DMC Travel,adventure,,
1555,Himalayan Concord,history,,
1556,Lapha Holidays,history,,
1557,Lead Nepal Treks,history,,
1558,Simple Nepal Adventure Travel Pvt Ltd,history,,
1559,Exquisite Himalaya Pvt Ltd,nature:adventure,,
1560,Divine International Explore and Treks,adventure,,
1561,ekadesma,history:art_and_architecture,,
1562,The Xutti Pvt Ltd,history:art_and_architecture:entertainment,,
1563,Green Paw Adventures Nepal,history,,
1564,Dambar International,art_and_architecture:religious,,
1565,Koili Tours,adventure,,
1566,Himalayan Inn Treks and Expedition Pvt Ltd,history,,
1567,Craft Cave Centre,history:art_and_architecture,,
1568,Alpwander_Adventures,history,,
1569,Himalayan Footsteps Travel and Tour PvtLtd,adventure,,
1570,Everest Pashmina Store,history:art_and_architecture,,
1571,Susan Manandhar,history,,
1572,Mountain Buddha Holidays,adventure,,
1573,Nepal Car Rent,,,
1574,Hamro Hastakala,history:art_and_architecture,,
1575,Shikhar Adventure,history,,
1576,Zen Adventure Holidays,art_and_architecture:religious,,
1577,Shangri La Journeys,history,,
1578,Himalayan Yoga Academy,health_and_lifestyle,,
1579,More Than Mountain Treks,adventure,,
1580,Gorkha Treks,adventure,,
1581,Barefoot Adventures,history,,
1582,Mayur Adventures,history:art_and_architecture:entertainment,,
1583,Freelancer trekking,adventure,,
